date,price,total_volume,market_cap,coin_name
2025-03-13 00:00:00,83884.24578828987,41782186208.59073,1662502658717.542,bitcoin
2025-03-14 00:00:00,81098.90052436228,32583592654.882656,1608477373718.186,bitcoin
2025-03-15 00:00:00,83971.70916064628,28571483950.074646,1665725559905.8198,bitcoin
2025-03-16 00:00:00,84391.69087647168,10761796127.312485,1674173293916.4658,bitcoin
2025-03-17 00:00:00,82610.61750343916,21638031633.118767,1638672153483.722,bitcoin
2025-03-18 00:00:00,84075.36559694471,19659366246.596867,1667799227887.438,bitcoin
2025-03-19 00:00:00,82780.03048688271,24557570268.85276,1642578274105.806,bitcoin
2025-03-20 00:00:00,86815.44109470697,33871216993.304657,1721565138141.278,bitcoin
2025-03-21 00:00:00,84270.84358966233,27579127651.06656,1672550706502.8184,bitcoin
2025-03-22 00:00:00,84009.532917822,18091004975.919056,1666749159154.2927,bitcoin
2025-03-23 00:00:00,83793.30854192551,7771134681.982918,1662574363663.653,bitcoin
2025-03-24 00:00:00,85787.70914901773,12617587530.619724,1702009594329.4495,bitcoin
2025-03-25 00:00:00,87327.72969669085,27270889835.1835,1732715331970.134,bitcoin
2025-03-26 00:00:00,87520.58391530563,30351832942.705593,1735368473904.4885,bitcoin
2025-03-27 00:00:00,86960.8555491039,25522877558.700558,1724854479045.6724,bitcoin
2025-03-28 00:00:00,87227.27158032371,24620445368.489468,1729729987159.4822,bitcoin
2025-03-29 00:00:00,84359.46915506005,31674486232.097313,1673182800974.1038,bitcoin
2025-03-30 00:00:00,82679.17255385047,16837439419.924389,1640665503855.1438,bitcoin
2025-03-31 00:00:00,82356.38111183756,13428975108.070734,1633996304187.2593,bitcoin
2025-04-01 00:00:00,82514.09365397849,30326148749.91535,1635076581047.3545,bitcoin
2025-04-02 00:00:00,85237.5876052852,29172899851.734768,1690602036035.04,bitcoin
2025-04-03 00:00:00,82526.4221526433,46332905657.77597,1637358764747.381,bitcoin
2025-04-04 00:00:00,83163.98757387721,36594464539.14662,1652537223074.958,bitcoin
2025-04-05 00:00:00,83852.00765399594,35647289400.47406,1664234880198.049,bitcoin
2025-04-06 00:00:00,83595.88550177493,14910400035.531416,1656020067997.187,bitcoin
2025-04-07 00:00:00,78211.48358199988,36140377231.68329,1555325260787.2627,bitcoin
2025-04-08 00:00:00,79179.29226757778,82909748172.59216,1581407565278.352,bitcoin
2025-04-09 00:00:00,76329.090356324,47812787635.22632,1515042499757.3254,bitcoin
2025-04-10 00:00:00,82622.17029546302,87408220482.11568,1640567909122.172,bitcoin
2025-04-11 00:00:00,79596.35732250768,41213520154.25157,1580023209138.0547,bitcoin
2025-04-12 00:00:00,83439.28818043756,39813566443.76779,1655868880454.1702,bitcoin
2025-04-13 00:00:00,85305.09728392666,22428929482.069122,1693600655371.0874,bitcoin
2025-04-14 00:00:00,83600.82010054543,28731125717.934357,1658923208081.8682,bitcoin
2025-04-15 00:00:00,84523.4524914945,33155578229.343513,1677843510120.269,bitcoin
2025-04-16 00:00:00,83656.49248858042,25084671427.622566,1660749023283.0562,bitcoin
2025-04-17 00:00:00,84105.77942167096,26948109141.803364,1670497569762.047,bitcoin
2025-04-18 00:00:00,84930.90857600998,19323821375.14309,1686226810049.1836,bitcoin
2025-04-19 00:00:00,84433.75017215389,9550691272.782005,1676373197914.5117,bitcoin
2025-04-20 00:00:00,85126.66244301842,12635983530.804455,1690090596771.3958,bitcoin
2025-04-21 00:00:00,85073.16544858096,12625843856.313684,1689008667806.3804,bitcoin
2025-04-22 00:00:00,87452.04699068287,40070025414.28289,1735703747771.06,bitcoin
2025-04-23 00:00:00,93576.16588573981,53841992235.36636,1858587811717.8286,bitcoin
2025-04-24 00:00:00,93605.45230873208,39901515879.65954,1858660302322.256,bitcoin
2025-04-25 00:00:00,93872.81422867288,30031246761.093452,1864298110563.3408,bitcoin
2025-04-26 00:00:00,94773.11200643536,39336184715.04292,1882121595175.8462,bitcoin
2025-04-27 00:00:00,94644.06637120107,15445392739.787264,1879131951239.1846,bitcoin
2025-04-27 20:32:57,94320.95242155598,15879697480.052399,1872924036943.7886,bitcoin
